datetime,max_temp,min_temp,temp,rh,precip,wind_spd,solar_rad,snow
2023-02-06,8.0,-5.0,1.5,69.0,2.6,1.6,117,20.4
2023-02-07,7.0,0.0,3.1,75.6,5.2,2.6,162,14.8
2023-02-08,2.0,-5.0,-0.4,79.3,3.2,3.0,155,41.1
2023-02-09,-1.0,-10.0,-4.1,77.4,1.0,2.1,129,25.0
2023-02-10,-3.0,-13.0,-8.2,73.8,0.0,1.7,184,0.0
2023-02-11,0.0,-13.0,-6.8,77.4,0.0,1.4,181,0.0
2023-02-12,1.0,-5.0,-3.1,90.8,7.6,1.1,19,154.1
2023-02-13,-1.0,-12.0,-5.8,90.4,0.0,1.4,128,0.0
2023-02-14,-4.0,-16.0,-10.1,90.3,0.1,1.0,134,4.1
2023-02-15,4.0,-8.0,-3.2,81.5,0.5,1.4,114,12.6
2023-02-16,2.0,-13.0,-5.2,70.5,0.0,2.5,174,0.0
2023-02-17,0.0,-13.0,-7.7,70.3,0.0,2.1,198,0.0
2023-02-18,0.0,-16.0,-8.4,76.1,0.0,1.5,200,0.0
2023-02-19,7.0,-14.0,-4.0,64.8,0.0,1.8,202,0.0
2023-02-20,8.0,-6.0,0.8,56.2,0.0,2.9,204,0.0
2023-02-21,9.0,-5.0,2.4,53.3,0.0,2.7,206,0.0
2023-02-22,12.0,0.0,6.0,44.5,0.0,3.5,208,0.0
2023-02-23,12.0,-1.0,6.5,45.4,0.0,3.1,210,0.0
2023-02-24,11.0,-1.0,5.3,57.1,0.0,2.7,212,0.0
2023-02-25,11.0,-3.0,3.7,73.7,0.0,1.8,210,0.0
2023-02-26,13.0,-2.0,4.9,68.4,0.0,1.8,217,0.0
2023-02-27,16.0,-2.0,5.9,61.0,0.0,1.8,219,0.0
2023-02-28,14.0,-2.0,5.5,59.1,0.0,1.4,221,0.0
2023-03-01,15.0,-3.0,5.3,55.0,0.0,1.6,225,0.0
2023-03-02,16.0,-1.0,7.0,48.8,0.0,1.9,227,0.0
2023-03-03,16.0,-1.0,8.1,44.1,0.0,2.2,175,0.0
2023-03-04,17.0,6.0,12.6,36.1,0.0,5.4,215,0.0
2023-03-05,18.0,2.0,11.3,33.3,0.0,3.0,186,0.0
2023-03-06,20.0,5.0,13.9,31.0,0.0,5.4,234,0.0
2023-03-07,15.0,7.0,11.4,62.2,15.6,4.1,139,0.0
2023-03-08,11.0,3.0,6.8,81.6,14.0,1.9,47,0.0
2023-03-09,14.0,7.0,9.5,74.0,40.1,3.5,71,0.0
2023-03-10,13.0,4.0,8.6,64.2,4.5,3.3,235,0.0
2023-03-11,16.0,0.0,6.9,62.1,0.0,1.7,246,0.0
2023-03-12,19.0,-1.0,9.1,51.8,0.0,2.3,248,0.0
2023-03-13,12.0,6.0,9.0,74.3,11.5,2.3,74,0.0
2023-03-14,16.0,6.0,10.5,80.8,0.0,1.6,155,0.0
2023-03-15,19.0,4.0,12.1,64.8,0.5,4.2,240,0.0
2023-03-16,14.0,6.0,9.7,48.8,3.4,3.6,248,0.0
2023-03-17,14.0,5.0,9.1,49.7,0.2,3.6,181,0.0
2023-03-18,17.0,0.0,8.4,52.3,0.0,2.2,261,0.0
2023-03-19,16.0,1.0,8.1,54.6,4.8,3.7,196,0.0
2023-03-20,17.0,2.0,10.0,55.0,1.0,3.2,244,0.0
2023-03-21,10.0,3.0,6.8,62.1,3.9,4.1,110,0.0
2023-03-22,6.0,2.0,3.7,84.3,7.5,3.7,51,29.0
2023-03-23,10.0,2.0,5.3,73.1,0.1,2.0,201,0.6
2023-03-24,15.0,0.0,7.7,68.3,0.7,1.3,157,4.9
2023-03-25,17.0,1.0,10.2,60.0,1.0,2.3,272,0.0
2023-03-26,13.0,3.0,8.1,73.7,11.2,3.3,70,0.0
2023-03-27,14.0,4.0,8.6,72.8,6.0,2.0,197,0.0
2023-03-28,16.0,6.0,10.5,62.5,1.6,3.1,269,0.0
2023-03-29,19.0,3.0,10.9,54.0,0.0,2.7,275,0.0
2023-03-30,18.0,3.0,12.8,32.8,1.0,3.6,282,0.0
2023-03-31,14.0,4.0,9.2,52.9,7.7,4.6,232,0.0
2023-04-01,7.0,-1.0,3.4,40.5,0.0,4.6,245,0.0
2023-04-02,12.0,-3.0,4.7,40.7,0.0,4.6,291,0.0
2023-04-03,15.0,-2.0,7.0,48.9,0.0,3.6,235,0.0
2023-04-04,17.0,1.0,10.0,47.2,0.0,2.4,289,0.0
2023-04-05,21.0,2.0,12.7,39.0,0.0,3.0,294,0.0
2023-04-06,20.0,5.0,13.9,32.7,0.5,4.5,286,0.0
2023-04-07,20.0,8.0,15.0,22.7,0.0,5.0,300,0.0
2023-04-08,20.0,1.0,11.9,29.8,0.0,4.0,296,0.0
2023-04-09,21.0,10.0,15.5,24.5,1.0,4.0,236,0.0
2023-04-10,23.0,5.0,13.9,36.8,0.0,2.0,100,0.0
2023-04-11,22.0,7.0,14.8,36.0,0.5,4.0,166,0.0
2023-04-12,16.0,11.0,13.7,48.9,16.9,6.7,132,0.0
2023-04-13,13.0,6.0,9.5,68.8,20.2,5.0,207,0.0
2023-04-14,13.0,3.0,7.5,53.5,1.7,4.0,287,0.0
2023-04-15,17.0,1.0,8.9,55.4,0.0,2.5,243,0.0
2023-04-16,19.0,2.0,10.5,54.0,0.0,1.8,198,0.0
2023-04-17,19.0,3.0,11.6,52.0,0.0,2.5,303,0.0
2023-04-18,22.0,3.0,13.0,49.8,0.0,1.8,315,0.0
2023-04-19,23.0,4.0,13.7,44.1,0.0,1.9,320,0.0
2023-04-20,23.0,6.0,14.6,40.3,0.0,2.5,321,0.0
2023-04-21,21.0,8.0,14.8,41.3,1.2,3.3,159,0.0
2023-04-22,22.0,6.0,13.5,50.5,1.4,3.4,231,0.0
2023-04-23,21.0,4.0,11.8,58.4,3.5,3.5,174,0.0
2023-04-24,22.0,5.0,13.0,64.0,1.5,2.7,212,0.0
2023-04-25,19.0,8.0,12.9,66.2,6.5,3.4,111,0.0
2023-04-26,21.0,4.0,13.3,53.6,0.0,2.6,325,0.0
2023-04-27,23.0,3.0,13.8,44.6,0.0,2.2,331,0.0
2023-04-28,24.0,5.0,15.0,39.5,0.0,2.3,331,0.0
2023-04-29,24.0,7.0,16.2,39.9,0.5,2.5,295,0.0
2023-04-30,22.0,7.0,16.3,35.1,0.5,3.8,285,0.0
2023-05-01,20.0,8.0,13.9,39.8,0.0,3.6,332,0.0
2023-05-02,20.0,1.0,11.5,32.9,0.0,2.4,337,0.0
2023-05-03,19.0,3.0,12.2,31.5,0.0,3.8,338,0.0
2023-05-04,16.0,-1.0,9.3,34.2,0.0,3.6,335,0.0
2023-05-05,21.0,1.0,11.7,36.3,0.0,1.9,341,0.0
2023-05-06,26.0,3.0,15.2,30.8,0.0,2.2,341,0.0
2023-05-07,28.0,6.0,18.3,25.9,0.0,2.7,327,0.0
2023-05-08,26.0,11.0,20.0,20.6,0.0,5.0,340,0.0
2023-05-09,21.0,6.0,12.7,50.7,7.0,3.3,124,0.0
2023-05-10,21.0,6.0,13.0,65.3,0.0,3.4,331,0.0
2023-05-11,25.0,5.0,15.5,53.9,0.0,1.8,270,0.0
2023-05-12,27.0,7.0,17.7,38.9,0.0,2.3,342,0.0
2023-05-13,28.0,8.0,19.7,32.3,1.5,3.4,281,0.0
2023-05-14,22.0,10.0,17.0,36.3,0.5,4.9,319,0.0
2023-05-15,22.0,9.0,15.5,37.7,0.0,4.8,350,0.0
2023-05-16,18.0,3.0,11.5,45.6,0.0,3.2,351,0.0
2023-05-17,24.0,3.0,14.4,37.5,0.0,2.5,340,0.0
2023-05-18,26.0,8.0,18.0,29.3,1.0,3.6,311,0.0
2023-05-19,27.0,10.0,18.7,34.6,1.0,2.5,229,0.0
2023-05-20,25.0,11.0,17.7,48.6,3.1,3.1,231,0.0
2023-05-21,23.0,9.0,14.2,73.0,14.4,4.2,249,0.0
2023-05-22,24.0,9.0,15.8,65.8,0.0,2.1,222,0.0
2023-05-23,26.0,8.0,17.8,52.2,0.0,1.8,351,0.0
2023-05-24,28.0,11.0,19.8,45.7,0.0,2.8,238,0.0
2023-05-25,26.0,12.0,17.6,59.8,3.5,3.1,162,0.0
2023-05-26,24.0,10.0,15.2,74.0,5.7,2.9,297,0.0
2023-05-27,25.0,8.0,17.1,61.8,0.0,2.0,341,0.0
2023-05-28,27.0,10.0,18.5,54.4,0.2,1.8,176,0.0
2023-05-29,28.0,11.0,19.9,45.7,1.1,2.4,231,0.0
2023-05-30,28.0,15.0,21.0,49.9,2.6,2.8,122,0.0
2023-05-31,26.0,14.0,19.1,59.5,5.7,2.5,232,0.0
2023-06-01,27.0,10.0,19.1,49.0,0.0,2.5,361,0.0
2023-06-02,27.0,8.0,19.3,38.6,0.0,3.3,359,0.0
2023-06-03,28.0,10.0,20.2,39.2,0.0,2.7,356,0.0
2023-06-04,30.0,13.0,22.5,30.3,0.0,2.2,355,0.0
2023-06-05,32.0,14.0,23.4,29.4,0.5,2.7,296,0.0
2023-06-06,29.0,14.0,22.0,32.9,2.0,2.8,318,0.0
2023-06-07,29.0,12.0,21.3,35.2,0.5,2.5,140,0.0
2023-06-08,26.0,12.0,18.1,59.3,5.0,3.1,218,0.0
2023-06-09,25.0,10.0,17.4,63.9,0.0,2.0,322,0.0
2023-06-10,28.0,11.0,20.3,50.0,0.5,2.0,337,0.0
2023-06-11,29.0,15.0,21.7,39.2,0.0,3.2,356,0.0
2023-06-12,31.0,12.0,21.8,37.6,0.0,2.4,357,0.0
2023-06-13,31.0,14.0,23.5,32.6,0.0,2.6,356,0.0
2023-06-14,30.0,13.0,22.4,31.8,0.0,2.9,365,0.0
2023-06-15,30.0,11.0,21.4,30.4,0.0,2.4,365,0.0
2023-06-16,30.0,12.0,22.0,28.3,0.0,2.2,365,0.0
2023-06-17,30.0,13.0,23.1,29.1,0.0,2.5,365,0.0
2023-06-18,31.0,13.0,22.8,25.9,0.0,2.6,365,0.0
2023-06-19,33.0,11.0,22.7,19.0,0.0,2.5,365,0.0
2023-06-20,32.0,9.0,22.4,17.9,0.0,2.4,365,0.0
2023-06-21,32.0,11.0,22.2,17.9,0.0,2.1,365,0.0
2023-06-22,32.0,13.0,23.5,20.0,0.0,2.4,365,0.0
2023-06-23,32.0,12.0,23.6,20.4,0.0,2.6,365,0.0
2023-06-24,32.0,14.0,23.7,22.4,0.0,2.5,365,0.0
2023-06-25,31.0,13.0,22.8,28.0,0.0,2.8,349,0.0
2023-06-26,34.0,14.0,24.9,29.0,0.0,2.1,363,0.0
2023-06-27,35.0,15.0,26.0,24.6,0.0,2.6,364,0.0
2023-06-28,35.0,15.0,25.5,18.7,0.0,2.2,364,0.0
2023-06-29,35.0,15.0,25.5,16.9,0.0,2.3,364,0.0
2023-06-30,33.0,14.0,24.8,19.6,0.0,2.7,363,0.0
2023-07-01,32.0,14.0,24.2,22.8,0.0,2.6,363,0.0
2023-07-02,33.0,15.0,24.7,23.9,0.0,2.3,363,0.0
2023-07-03,33.0,15.0,25.4,26.9,0.0,2.5,361,0.0
2023-07-04,36.0,16.0,26.7,24.9,0.0,3.4,359,0.0
2023-07-05,37.0,17.0,27.5,23.3,0.0,4.1,362,0.0
2023-07-06,34.0,18.0,26.3,22.7,0.0,4.8,361,0.0
2023-07-07,35.0,16.0,26.8,23.3,0.0,4.6,361,0.0
2023-07-08,36.0,15.0,27.8,22.6,0.0,3.8,360,0.0
2023-07-09,34.0,15.0,26.4,19.8,0.0,3.1,360,0.0
2023-07-10,34.0,14.0,25.1,18.3,0.0,2.7,359,0.0
2023-07-11,34.0,15.0,25.6,22.1,0.0,2.4,359,0.0
2023-07-12,35.0,14.0,26.6,23.8,0.0,2.1,358,0.0
2023-07-13,38.0,16.0,28.4,23.8,0.0,3.9,357,0.0
2023-07-14,39.0,17.0,30.0,15.9,0.0,4.2,356,0.0
2023-07-15,37.1,18.0,28.5,17.6,0.0,3.3,357,0.0
2023-07-16,35.0,17.0,27.2,15.5,0.0,3.0,356,0.0
2023-07-17,34.0,15.0,26.4,15.0,0.0,2.5,355,0.0
2023-07-18,34.0,15.0,25.3,25.8,0.0,2.2,354,0.0
2023-07-19,35.0,16.0,25.9,31.0,0.0,2.1,350,0.0
2023-07-20,36.0,18.0,27.7,29.4,0.0,3.4,328,0.0
2023-07-21,37.0,17.0,28.2,25.5,0.0,3.3,351,0.0
2023-07-22,38.0,17.0,28.1,21.7,0.0,3.0,350,0.0
2023-07-23,37.0,21.0,29.9,16.7,0.0,5.3,328,0.0
2023-07-24,38.0,18.0,28.3,19.7,0.0,3.1,347,0.0
2023-07-25,36.0,15.0,26.8,19.3,0.0,2.5,348,0.0
2023-07-26,34.0,17.0,25.9,22.8,0.0,2.3,344,0.0
2023-07-27,35.0,17.0,26.8,27.6,0.0,1.8,303,0.0
2023-07-28,36.0,17.0,27.7,26.3,0.0,1.8,246,0.0
2023-07-29,36.0,19.0,28.5,20.9,0.0,3.2,269,0.0
2023-07-30,35.0,21.0,29.5,18.2,0.0,5.1,294,0.0
2023-07-31,36.0,18.0,28.1,21.7,0.0,3.1,293,0.0
2023-08-01,36.0,17.0,27.6,15.0,0.0,2.4,342,0.0
2023-08-02,37.0,17.0,27.5,17.1,0.0,2.2,339,0.0
2023-08-03,37.0,19.0,29.1,15.6,0.0,2.7,338,0.0
2023-08-04,36.0,18.0,28.8,16.6,0.0,3.6,277,0.0
2023-08-05,36.0,19.0,28.5,16.5,0.0,4.6,295,0.0
2023-08-06,37.0,17.0,28.0,18.8,0.0,2.6,283,0.0
2023-08-07,36.0,20.0,27.6,16.7,0.0,2.8,301,0.0
2023-08-08,34.0,16.0,25.3,28.6,0.0,3.2,276,0.0
2023-08-09,34.0,16.0,26.1,32.0,0.0,2.8,326,0.0
2023-08-10,34.0,15.0,26.3,25.3,0.0,2.4,333,0.0
2023-08-11,34.0,16.0,26.2,19.0,0.0,2.7,332,0.0
2023-08-12,35.0,14.0,25.8,16.8,0.0,2.3,330,0.0
2023-08-13,34.0,14.0,25.2,18.9,0.0,2.8,329,0.0
2023-08-14,33.0,14.0,24.3,23.0,0.0,3.4,328,0.0
2023-08-15,31.0,14.0,23.8,18.8,0.0,3.2,327,0.0
2023-08-16,32.0,11.0,22.9,16.0,0.0,2.7,325,0.0
2023-08-17,33.0,12.0,23.9,15.3,0.0,2.4,324,0.0
2023-08-18,33.0,17.0,25.4,16.3,0.0,3.2,234,0.0
2023-08-19,33.0,17.0,25.3,22.3,0.0,2.6,246,0.0
2023-08-20,34.0,18.0,26.1,22.9,0.0,2.3,283,0.0
2023-08-21,33.0,18.0,26.0,24.0,0.0,2.4,267,0.0
2023-08-22,35.0,15.0,25.7,19.7,0.0,2.2,313,0.0
2023-08-23,36.0,17.0,26.9,16.5,0.0,2.2,268,0.0
2023-08-24,36.0,15.0,26.2,15.2,0.0,2.3,314,0.0
2023-08-25,37.0,14.0,25.7,12.2,0.0,2.4,312,0.0
2023-08-26,35.0,14.0,24.8,16.5,0.0,2.5,310,0.0
2023-08-27,33.0,15.0,24.1,34.8,0.0,2.7,309,0.0
2023-08-28,34.0,15.0,25.0,29.1,0.0,2.0,307,0.0
2023-08-29,32.0,13.0,24.2,22.4,0.0,3.7,281,0.0
2023-08-30,30.0,14.0,23.3,24.3,0.0,2.0,304,0.0
2023-08-31,30.0,14.0,22.8,34.9,0.0,2.3,298,0.0
2023-09-01,32.0,14.0,23.9,30.0,0.0,2.1,289,0.0
2023-09-02,35.0,14.0,25.5,25.7,0.0,2.6,277,0.0
2023-09-03,35.0,14.0,26.2,23.0,0.0,1.8,247,0.0
2023-09-04,35.0,17.0,25.9,20.0,0.0,2.6,271,0.0
2023-09-05,34.0,14.0,24.4,19.4,0.0,2.0,291,0.0
2023-09-06,34.0,14.0,24.4,17.3,0.0,1.9,264,0.0
2023-09-07,35.0,15.0,25.2,16.1,0.0,2.3,288,0.0
2023-09-08,33.0,12.0,23.8,11.3,0.0,2.4,288,0.0
2023-09-09,32.0,11.0,22.5,14.0,0.0,3.0,286,0.0
2023-09-10,32.0,14.0,23.6,18.0,0.0,3.5,285,0.0
2023-09-11,32.0,13.0,24.1,17.3,0.0,3.3,283,0.0
2023-09-12,31.0,14.0,23.5,15.3,0.0,3.0,281,0.0
2023-09-13,31.0,13.0,23.1,23.7,0.0,2.7,262,0.0
2023-09-14,33.0,13.0,23.4,23.5,0.0,3.7,277,0.0
2023-09-15,28.0,14.0,20.5,36.8,0.0,2.5,275,0.0
2023-09-16,29.0,10.0,20.5,31.2,0.0,1.7,273,0.0
2023-09-17,31.0,11.0,21.0,31.0,0.0,1.9,272,0.0
2023-09-18,30.0,10.0,20.0,24.0,0.0,2.0,270,0.0
2023-09-19,29.0,8.0,19.1,27.8,0.0,2.3,268,0.0
2023-09-20,29.0,9.0,19.5,35.4,0.0,3.1,266,0.0
2023-09-21,30.0,9.0,20.0,28.7,0.0,2.2,264,0.0
2023-09-22,30.0,9.0,19.7,28.7,0.0,2.7,262,0.0
2023-09-23,30.0,10.0,20.0,24.6,0.0,3.7,260,0.0
2023-09-24,30.0,9.0,19.2,25.5,0.0,3.0,257,0.0
2023-09-25,29.0,7.0,18.6,25.7,0.0,2.3,252,0.0
2023-09-26,29.0,9.0,19.0,22.7,0.0,2.0,242,0.0
2023-09-27,27.0,9.0,18.1,21.3,0.0,2.1,251,0.0
2023-09-28,26.0,8.0,17.1,28.8,0.0,2.0,249,0.0
2023-09-29,26.0,8.0,17.1,28.2,0.0,2.0,247,0.0
2023-09-30,28.0,7.0,17.8,26.9,0.0,2.1,245,0.0
2023-10-01,25.0,6.0,16.5,25.5,0.0,2.0,97,0.0
2023-10-02,22.0,13.0,17.3,34.5,0.0,3.4,94,0.0
2023-10-03,23.0,11.0,16.7,43.7,0.0,4.0,150,0.0
2023-10-04,22.0,12.0,15.7,53.6,4.7,4.2,87,0.0
2023-10-05,22.0,7.0,14.2,49.5,0.0,2.7,175,0.0
2023-10-06,24.0,3.0,14.3,35.3,0.0,1.9,227,0.0
2023-10-07,25.0,6.0,14.3,46.8,0.0,2.5,205,0.0
2023-10-08,25.0,7.0,15.5,57.2,0.0,1.7,226,0.0
2023-10-09,26.0,8.0,16.9,30.4,0.0,3.4,226,0.0
2023-10-10,25.0,9.0,17.3,33.2,1.0,3.3,179,0.0
2023-10-11,25.0,8.0,16.9,42.1,1.1,3.1,217,0.0
2023-10-12,25.0,11.0,17.0,50.0,1.4,2.9,150,0.0
2023-10-13,26.0,7.0,14.1,65.0,0.0,2.1,217,0.0
2023-10-14,23.0,4.0,14.1,34.8,0.0,2.1,216,0.0
2023-10-15,25.0,4.0,14.5,33.8,0.0,2.1,197,0.0
2023-10-16,22.0,10.0,15.6,41.7,2.5,3.3,199,0.0
2023-10-17,21.0,3.0,12.2,44.3,0.0,2.2,209,0.0
2023-10-18,22.0,4.0,12.9,40.8,0.0,1.8,207,0.0
2023-10-19,22.0,8.0,15.8,35.5,0.0,2.7,204,0.0
2023-10-20,23.0,7.0,14.7,42.8,0.0,1.5,202,0.0
2023-10-21,23.0,5.0,14.0,39.3,0.0,1.7,201,0.0
2023-10-22,22.0,6.0,14.0,39.5,0.0,1.7,195,0.0
2023-10-23,22.0,3.0,12.9,35.9,0.0,1.6,181,0.0
2023-10-24,22.0,3.0,13.5,31.1,0.0,2.3,103,0.0
2023-10-25,19.0,8.0,12.7,44.0,0.5,2.2,189,0.0
2023-10-26,21.0,4.0,12.5,46.8,0.0,1.9,187,0.0
2023-10-27,22.0,5.0,12.3,37.6,0.0,2.1,172,0.0
2023-10-28,21.0,2.0,11.7,31.4,0.0,2.3,73,0.0
2023-10-29,23.0,3.0,12.5,31.5,0.0,1.5,170,0.0
2023-10-30,22.0,4.0,12.6,33.0,0.0,1.7,70,0.0
2023-10-31,15.0,7.0,11.0,55.5,6.7,2.1,59,0.0
2023-11-01,15.0,9.0,11.2,87.3,9.7,2.0,82,0.0
2023-11-02,13.0,6.0,8.8,96.7,13.6,1.8,110,0.0
2023-11-03,17.0,6.0,10.7,83.9,1.2,1.7,116,0.0
2023-11-04,16.0,7.0,10.6,79.6,6.9,2.8,140,0.0
2023-11-05,16.0,5.0,9.8,79.2,4.8,1.6,174,0.0
2023-11-06,18.0,3.0,9.7,71.7,0.0,1.7,173,0.0
2023-11-07,18.0,3.0,9.9,61.4,0.0,2.2,171,0.0
2023-11-08,19.0,2.0,9.8,64.4,0.0,1.5,169,0.0
2023-11-09,20.0,2.0,10.0,62.0,0.0,1.4,168,0.0
2023-11-10,20.0,4.0,11.3,48.8,0.0,1.7,139,0.0
2023-11-11,19.0,3.0,11.1,51.6,0.0,1.6,130,0.0
2023-11-12,19.0,3.0,10.3,56.6,0.0,1.4,101,0.0
2023-11-13,19.0,3.0,10.3,53.7,0.0,1.1,64,0.0
2023-11-14,20.0,1.0,9.9,48.7,0.0,1.6,160,0.0
2023-11-15,12.0,4.0,8.0,55.7,8.0,1.9,43,0.0
2023-11-16,15.0,5.0,9.8,69.8,0.3,1.7,82,0.0
2023-11-17,16.0,3.0,9.2,62.7,0.0,2.7,124,0.0
2023-11-18,15.0,3.0,8.8,57.3,0.0,2.6,146,0.0
2023-11-19,18.0,-1.0,8.3,54.8,0.0,2.0,153,0.0
2023-11-20,12.0,6.0,8.3,71.3,16.5,4.7,35,0.0
2023-11-21,8.0,2.0,5.0,64.4,3.2,4.2,100,0.0
2023-11-22,10.0,-2.0,2.8,61.3,0.0,1.8,149,0.0
2023-11-23,11.0,-2.0,3.7,75.0,0.0,1.2,53,0.0
2023-11-24,13.0,0.0,5.5,60.2,0.0,1.8,147,0.0
2023-11-25,14.0,-2.0,5.5,62.5,0.5,1.4,76,0.0
2023-11-26,15.0,2.0,8.6,54.5,2.0,2.4,135,0.0
2023-11-27,16.0,6.0,11.4,49.5,0.0,3.6,130,0.0
2023-11-28,13.0,2.0,9.4,55.7,0.2,3.0,112,0.0
2023-11-29,12.0,-1.0,4.4,72.7,0.0,1.6,139,0.0
2023-11-30,16.0,-2.0,4.9,67.9,0.0,1.4,139,0.0
2023-12-01,15.0,-2.0,5.6,55.0,0.5,1.3,69,1.0
